"SUID","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ID","name","selected","shared name"
"2160","RbAp46","111866","5931","RBBP7","9606","RP11-716A19.5","RBBP7","5931","RBBP7","false","RBBP7"
"2161","","114562","9112","MTA1","9606",,"MTA1","9112","MTA1","false","MTA1"
"2162","MTA1L1|PID","114652","9219","MTA2","9606",,"MTA2","9219","MTA2","false","MTA2"
"2163","CHD-4|Mi-2b|Mi2-BETA","107533","1108","CHD4","9606",,"CHD4","1108","CHD4","false","CHD4"
"2164","BOAT|BOAT1","131172","342371","ATXN1L","9606","hCG_1646491","ATXN1L","342371","ATXN1L","false","ATXN1L"
"2165","CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1","114974","9612","NCOR2","9606",,"NCOR2","9612","NCOR2","false","NCOR2"
"2166","CAF|P/CAF|PCAF","114375","8850","KAT2B","9606",,"KAT2B","8850","KAT2B","false","KAT2B"
"2167","KAT3B|RSTS2|p300","108347","2033","EP300","9606","RP1-85F18.1","EP300","2033","EP300","false","EP300"
"2168","160-KD|POP101|SRM160","115544","10250","SRRM1","9606",,"SRRM1","10250","SRRM1","false","SRRM1"
"2169","300-KD|CWF21|Cwc21|SRL300|SRm300","117071","23524","SRRM2","9606","HSPC075","SRRM2","23524","SRRM2","false","SRRM2"
"2170","EIF2C2|Q10","118041","27161","AGO2","9606",,"AGO2","27161","AGO2","false","AGO2"
"2171","","124879","91782","CHMP7","9606",,"CHMP7","91782","CHMP7","false","CHMP7"
"2172","SNF7-3|Shax3|VPS32C","124946","92421","CHMP4C","9606",,"CHMP4C","92421","CHMP4C","false","CHMP4C"
"2173","CHMP1|PCH8|PCOLN3|PRSM1|VPS46-1|VPS46A","111148","5119","CHMP1A","9606",,"CHMP1A","5119","CHMP1A","false","CHMP1A"
"2174","C10orf2|C18-ORF2|C18orf2|CHMP1.5|Vps46-2|Vps46B|hVps46-2","121394","57132","CHMP1B","9606",,"CHMP1B","57132","CHMP1B","false","CHMP1B"
"2175","DCOH|PCBD|PCD|PHS","111125","5092","PCBD1","9606",,"PCBD1","5092","PCBD1","false","PCBD1"
"2176","EWS|bK984G1.4","108431","2130","EWSR1","9606","AC002059.7","EWSR1","2130","EWSR1","false","EWSR1"
"2177","C/EBP-alpha|CEBP","107479","1050","CEBPA","9606",,"CEBPA","1050","CEBPA","false","CEBPA"
"2178","SREBP-2|SREBP2|bHLHd2","112599","6721","SREBF2","9606","CTA-250D10.14-005","SREBF2","6721","SREBF2","false","SREBF2"
"2179","FLH21957|HEL-S-31|HGK|MEKKK4|NIK","114838","9448","MAP4K4","9606",,"MAP4K4","9448","MAP4K4","false","MAP4K4"
"2180","CNrasGEF|NRAPGEP|PDZ-GEF1|PDZGEF1|RA-GEF|RA-GEF-1|Rap-GEP|nRap GEP","115045","9693","RAPGEF2","9606",,"RAPGEF2","9693","RAPGEF2","false","RAPGEF2"
"2181","ERK3|HsT17250|PRKM6|p97MAPK","111583","5597","MAPK6","9606",,"MAPK6","5597","MAPK6","false","MAPK6"
"2182","KIAA0329|SPG49","115224","9895","TECPR2","9606",,"TECPR2","9895","TECPR2","false","TECPR2"
"2183","ATG8A|GABARAP-a|MM46","116465","11337","GABARAP","9606","HT004","GABARAP","11337","GABARAP","false","GABARAP"
"2184","BTS|JNCL","107612","1201","CLN3","9606",,"CLN3","1201","CLN3","false","CLN3"
"2185","ATG6|VPS30|beclin1","114226","8678","BECN1","9606",,"BECN1","8678","BECN1","false","BECN1"
"2186","COP1|RNF200","122136","64326","RFWD2","9606","RP11-318C24.3","RFWD2","64326","RFWD2","false","RFWD2"
"2187","NBIA3|NBIA4|SPG43","123700","83636","C19orf12","9606",,"C19orf12","83636","C19orf12","false","C19orf12"
"2188","AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9","114089","8517","IKBKG","9606",,"IKBKG","8517","IKBKG","false","IKBKG"
"2189","AF-1P|AF1P|MLLT5","108374","2060","EPS15","9606",,"EPS15","2060","EPS15","false","EPS15"
"2190","CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1","115563","10273","STUB1","9606","LA16c-313D11.6","STUB1","10273","STUB1","false","STUB1"
"2191","CT31|JARID1B|PLU-1|PLU1|PPP1R98|PUT1|RBBP2H1A","115984","10765","KDM5B","9606",,"KDM5B","10765","KDM5B","false","KDM5B"
"2192","CD246|NBLST3","106739","238","ALK","9606",,"ALK","238","ALK","false","ALK"
"2193","B55BETA|PP2AB55BETA|PP2ABBETA|PP2APR55B|PP2APR55BETA|PR2AB55BETA|PR2ABBETA|PR2APR55BETA|PR52B|PR55-BETA|PR55BETA|SCA12","111513","5521","PPP2R2B","9606",,"PPP2R2B","5521","PPP2R2B","false","PPP2R2B"
"2194","COCA2|FCC2|HNPCC|HNPCC2|hMLH1","110438","4292","MLH1","9606",,"MLH1","4292","MLH1","false","MLH1"
"2195","AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA","106710","207","AKT1","9606",,"AKT1","207","AKT1","false","AKT1"
"2196","C-2k|CDC2L4|CTK1|PITALRE|TAK","107459","1025","CDK9","9606","RP11-228B15.5","CDK9","1025","CDK9","false","CDK9"
"2197","RPC22.9|RPC8","128147","171568","POLR3H","9606","RP3-347H13.9","POLR3H","171568","POLR3H","false","POLR3H"
"2198","","122783","79657","RPAP3","9606",,"RPAP3","79657","RPAP3","false","RPAP3"
"2199","HNRPH|HNRPH1|hnRNPH","109428","3187","HNRNPH1","9606",,"HNRNPH1","3187","HNRNPH1","false","HNRNPH1"
"2200","","117487","26015","RPAP1","9606",,"RPAP1","26015","RPAP1","false","RPAP1"
"2201","C1orf82|Rtr1","122959","79871","RPAP2","9606",,"RPAP2","79871","RPAP2","false","RPAP2"
"2202","RPL6_1_44","136711","440587","RPL6P1","9606",,"RPL6P1","440587","RPL6P1","false","RPL6P1"
"2203","SPACIA2","127730","159090","FAM122B","9606","RP11-308B5.5","FAM122B","159090","FAM122B","false","FAM122B"
"2204","","124938","92345","NAF1","9606",,"NAF1","92345","NAF1","false","NAF1"
"2205","PPP1R6|PPP1R9|SPINO|Spn","124202","84687","PPP1R9B","9606",,"PPP1R9B","84687","PPP1R9B","false","PPP1R9B"
"2206","BTBD28|ULRO61|hBACURD3","123803","83892","KCTD10","9606","MSTP028","KCTD10","83892","KCTD10","false","KCTD10"
"2207","C14orf137|OTB2|OTU2","122461","78990","OTUB2","9606",,"OTUB2","78990","OTUB2","false","OTUB2"
"2208","GROS1|LEPRE1|OI8","122098","64175","P3H1","9606","PSEC0109","P3H1","64175","P3H1","false","P3H1"
"2209","C6orf75|MDS024|TRM11|TRMT11-1","121918","60487","TRMT11","9606","RP1-187J11.2","TRMT11","60487","TRMT11","false","TRMT11"
"2210","ZNF437","121667","57621","ZBTB2","9606",,"ZBTB2","57621","ZBTB2","false","ZBTB2"
"2211","DMR","124884","91833","WDR20","9606",,"WDR20","91833","WDR20","false","WDR20"
"2212","RAP80|X2HRIP110","119697","51720","UIMC1","9606",,"UIMC1","51720","UIMC1","false","UIMC1"
"2213","","122327","64854","USP46","9606",,"USP46","64854","USP46","false","USP46"
"2214","UBH1|USP12L1","128522","219333","USP12","9606",,"USP12","219333","USP12","false","USP12"
"2215","C14orf170|PPP1R169|ZAP113|ZAP3","121117","56252","YLPM1","9606",,"YLPM1","56252","YLPM1","false","YLPM1"
"2216","","120807","55677","IWS1","9606",,"IWS1","55677","IWS1","false","IWS1"
"2217","DKCB2|NHP2P|NOLA2","120783","55651","NHP2","9606","HSPC286","NHP2","55651","NHP2","false","NHP2"
"2218","NRB1|NRBI|Neurabin-I","120747","55607","PPP1R9A","9606",,"PPP1R9A","55607","PPP1R9A","false","PPP1R9A"
"2219","DKCB1|NOLA3|NOP10P","120685","55505","NOP10","9606",,"NOP10","55505","NOP10","false","NOP10"
"2220","Shq1p","120464","55164","SHQ1","9606",,"SHQ1","55164","SHQ1","false","SHQ1"
"2221","","120410","55100","WDR70","9606",,"WDR70","55100","WDR70","false","WDR70"
"2222","DD5|EDD|EDD1|HYD","119501","51366","UBR5","9606",,"UBR5","51366","UBR5","false","UBR5"
"2223","6230400O18Rik|ANC-2H01|ANC_2H01|ZASC1","119367","51193","ZNF639","9606",,"ZNF639","51193","ZNF639","false","ZNF639"
"2224","ATPBD1C","119359","51184","GPN3","9606","AD-009","GPN3","51184","GPN3","false","GPN3"
"2225","","117938","26985","AP3M1","9606","RP11-178G16.4","AP3M1","26985","AP3M1","false","AP3M1"
"2226","ADOHCYASE3","116958","23382","AHCYL2","9606",,"AHCYL2","23382","AHCYL2","false","AHCYL2"
"2227","","116850","23246","BOP1","9606",,"BOP1","23246","BOP1","false","BOP1"
"2228","PHLPP|PLEKHE1|SCOP","116843","23239","PHLPP1","9606",,"PHLPP1","23239","PHLPP1","false","PHLPP1"
"2229","PAM","116709","23077","MYCBP2","9606","AC001226.5","MYCBP2","23077","MYCBP2","false","MYCBP2"
"2230","PHLPPL","116674","23035","PHLPP2","9606",,"PHLPP2","23035","PHLPP2","false","PHLPP2"
"2231","ATPBD1A|MBDIN|NTPBP|RPAP4|XAB1","116452","11321","GPN1","9606","HUSSY-23","GPN1","11321","GPN1","false","GPN1"
"2232","MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1","114054","8480","RAE1","9606","RP4-800J21.2","RAE1","8480","RAE1","false","RAE1"
"2233","IMAGE145052|SMAP","116144","10944","C11orf58","9606",,"C11orf58","10944","C11orf58","false","C11orf58"
"2234","","131884","373509","USP50","9606",,"USP50","373509","USP50","false","USP50"
"2235","DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA","115987","10768","AHCYL1","9606",,"AHCYL1","10768","AHCYL1","false","AHCYL1"
"2236","PIR51","115879","10635","RAD51AP1","9606",,"RAD51AP1","10635","RAD51AP1","false","RAD51AP1"
"2237","MUNC13|UNC13|Unc13h2","115759","10497","UNC13B","9606",,"UNC13B","10497","UNC13B","false","UNC13B"
"2238","CASP|LEPREL3|OI7|P3H5","115754","10491","CRTAP","9606",,"CRTAP","10491","CRTAP","false","CRTAP"
"2239","HEL-S-283|Ki|PA28-gamma|PA28G|PA28gamma|REG-GAMMA","115492","10197","PSME3","9606",,"PSME3","10197","PSME3","false","PSME3"
"2240","ZNF-kaiso|ZNF348","115327","10009","ZBTB33","9606",,"ZBTB33","10009","ZBTB33","false","ZBTB33"
"2241","JHDM3A|JMJD2|JMJD2A|TDRD14A","115035","9682","KDM4A","9606",,"KDM4A","9682","KDM4A","false","KDM4A"
"2242","GEF10|SNCV","114998","9639","ARHGEF10","9606",,"ARHGEF10","9639","ARHGEF10","false","ARHGEF10"
"2243","ISOT3|IsoT-3","114465","8975","USP13","9606",,"USP13","8975","USP13","false","USP13"
"2244","HA6|KRTHA6|hHa6","114236","8689","KRT36","9606",,"KRT36","8689","KRT36","false","KRT36"
"2245","EIF3S3|eIF3-gamma|eIF3-p40","114216","8667","EIF3H","9606",,"EIF3H","8667","EIF3H","false","EIF3H"
"2246","EIF3S5|eIF3-p47","114214","8665","EIF3F","9606",,"EIF3F","8665","EIF3F","false","EIF3F"
"2247","EIF3|EIF3S10|P167|TIF32|eIF3-p170|eIF3-theta|p180|p185","114210","8661","EIF3A","9606",,"EIF3A","8661","EIF3A","false","EIF3A"
"2248","CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2","114028","8450","CUL4B","9606",,"CUL4B","8450","CUL4B","false","CUL4B"
"2249","D6S45|NELF-E|RD|RDBP|RDP","113662","7936","NELFE","9606","DADB-122G4.4","NELFE","7936","NELFE","false","NELFE"
"2250","RECQ3|RECQL2|RECQL3","113323","7486","WRN","9606",,"WRN","7486","WRN","false","WRN"
"2251","UBP","113241","7398","USP1","9606",,"USP1","7398","USP1","false","USP1"
"2252","MFD1|TCS|TCS1|treacle","112809","6949","TCOF1","9606",,"TCOF1","6949","TCOF1","false","TCOF1"
"2253","TRM3|TRP-185|TRP185","112757","6894","TARBP1","9606","RP5-827C21.5","TARBP1","6894","TARBP1","false","TARBP1"
"2254","SPT6|SPT6H|emb-5","112698","6830","SUPT6H","9606",,"SUPT6H","6830","SUPT6H","false","SUPT6H"
"2255","LKB1|PJS|hLKB1","112670","6794","STK11","9606",,"STK11","6794","STK11","false","STK11"
"2256","2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA","112316","6418","SET","9606","RP11-216B9.3","SET","6418","SET","false","SET"
"2257","ARCL3A|GSAS|P5CS|PYCS","111790","5832","ALDH18A1","9606",,"ALDH18A1","5832","ALDH18A1","false","ALDH18A1"
"2258","TRABID","120139","54764","ZRANB1","9606","RP11-298J20.4","ZRANB1","54764","ZRANB1","false","ZRANB1"
"2259","CYP-S1|CYPB|HEL-S-39|OI9|SCYLP","111475","5479","PPIB","9606",,"PPIB","5479","PPIB","false","PPIB"
"2260","RPB9|hRPB14.5","111434","5438","POLR2I","9606",,"POLR2I","5438","POLR2I","false","POLR2I"
"2261","RPB19|RPB7|hRPB19|hsRPB7","111432","5436","POLR2G","9606",,"POLR2G","5436","POLR2G","false","POLR2G"
"2262","ECTD4|HB5|Hb-5|K85|KRTHB5|hHb5","110089","3891","KRT85","9606",,"KRT85","3891","KRT85","false","KRT85"
"2263","HA1|Ha-1|KRTHA1|hHa1","110079","3881","KRT31","9606",,"KRT31","3881","KRT31","false","KRT31"
"2264","D19S593E|DMR-N9|DMRN9|gene59","108102","1762","DMWD","9606",,"DMWD","1762","DMWD","false","DMWD"
"2265","CBF5|DKC|DKCX|NAP57|NOLA4|XAP101","108080","1736","DKC1","9606",,"DKC1","1736","DKC1","false","DKC1"
"2266","CK2B|CK2N|CSK2B|G5A","107843","1460","CSNK2B","9606","DADB-127H9.2","CSNK2B","1460","CSNK2B","false","CSNK2B"
"2267","CK2A2|CSNK2A1","107842","1459","CSNK2A2","9606",,"CSNK2A2","1459","CSNK2A2","false","CSNK2A2"
"2268","CK2A1|CKII|CSNK2A3","107841","1457","CSNK2A1","9606",,"CSNK2A1","1457","CSNK2A1","false","CSNK2A1"
"2269","ALL|BCR1|CML|D22S11|D22S662|PHL","107083","613","BCR","9606",,"BCR","613","BCR","false","BCR"
"2270","P80|SPG60|UAF1","121649","57599","WDR48","9606",,"WDR48","57599","WDR48","false","WDR48"
"2271","B2T|BM600|CSF|EBR2|EBR2A|LAMB2T|LAMNB2","110112","3918","LAMC2","9606",,"LAMC2","3918","LAMC2","false","LAMC2"
"2272","CSF-1|MCSF","107822","1435","CSF1","9606","RP11-195M16.2","CSF1","1435","CSF1","false","CSF1"
"2273","","109187","2932","GSK3B","9606",,"GSK3B","2932","GSK3B","false","GSK3B"
"2274","TAF2J|TAFII20","112746","6883","TAF12","9606",,"TAF12","6883","TAF12","false","TAF12"
"2275","HBP|PRO2900|VGL","109319","3069","HDLBP","9606",,"HDLBP","3069","HDLBP","false","HDLBP"
"2276","GP78|RNF45","106764","267","AMFR","9606",,"AMFR","267","AMFR","false","AMFR"
"2277","TAF2A|TAF2H|TAFII30","112744","6881","TAF10","9606",,"TAF10","6881","TAF10","false","TAF10"
"2278","SPT3|SPT3L","114042","8464","SUPT3H","9606","RP11-169I2.1","SUPT3H","8464","SUPT3H","false","SUPT3H"
"2279","GCN5|GCN5L2|PCAF-b|hGCN5","108918","2648","KAT2A","9606",,"KAT2A","2648","KAT2A","false","KAT2A"
"2280","PAF350/400|PAF400|STAF40|TR-AP|Tra1","113900","8295","TRRAP","9606",,"TRRAP","8295","TRRAP","false","TRRAP"
"2281","USP3L","116914","23326","USP22","9606",,"USP22","23326","USP22","false","USP22"
"2282","","121289","56970","ATXN7L3","9606",,"ATXN7L3","56970","ATXN7L3","false","ATXN7L3"
"2283","APOLLON|BRUCE","121521","57448","BIRC6","9606",,"BIRC6","57448","BIRC6","false","BIRC6"
"2284","CHO1|KNSL5|MKLP-1|MKLP1","114873","9493","KIF23","9606",,"KIF23","9493","KIF23","false","KIF23"
"2285","UBCH6","113172","7324","UBE2E1","9606",,"UBE2E1","7324","UBE2E1","false","UBE2E1"
"2286","","122265","64750","SMURF2","9606",,"SMURF2","64750","SMURF2","false","SMURF2"
"2287","HMG20","113164","7316","UBC","9606",,"UBC","7316","UBC","false","UBC"
"2288","YWHA1","113365","7533","YWHAH","9606","LL22NC03-44A4.1","YWHAH","7533","YWHAH","false","YWHAH"
"2289","42C|ANX2L|ANX2LG|CAL1L|CLP11|Ca[1]|GP11|P11|p10","112189","6281","S100A10","9606",,"S100A10","6281","S100A10","false","S100A10"
"2290","AP47B|CLA20|CLAPS4|CPSQ6|SPG52","116325","11154","AP4S1","9606",,"AP4S1","11154","AP4S1","false","AP4S1"
"2291","FTSH|MEG4|PAMP|YME1L","115954","10730","YME1L1","9606","RP11-145E8.2","YME1L1","10730","YME1L1","false","YME1L1"
"2292","MGC:3310|RNF85","113041","7189","TRAF6","9606",,"TRAF6","7189","TRAF6","false","TRAF6"
"2293","HRS","114593","9146","HGS","9606",,"HGS","9146","HGS","false","HGS"
"2294","BARS","107869","1487","CTBP1","9606",,"CTBP1","1487","CTBP1","false","CTBP1"
"2295","PTPD1|PTPRL10","116280","11099","PTPN21","9606",,"PTPN21","11099","PTPN21","false","PTPN21"
"2296","CADP44|HEL-S-73|P44|SUG2|p42","111679","5706","PSMC6","9606",,"PSMC6","5706","PSMC6","false","PSMC6"
"2297","MSS1|Nbla10058|S7","111674","5701","PSMC2","9606",,"PSMC2","5701","PSMC2","false","PSMC2"
"2298","S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG","111678","5705","PSMC5","9606",,"PSMC5","5705","PSMC5","false","PSMC5"
"2299","MOV34|P40|Rpn8|S12","111685","5713","PSMD7","9606",,"PSMD7","5713","PSMD7","false","PSMD7"
"2300","P97|RPN1|S2|TRAP2","111681","5708","PSMD2","9606",,"PSMD2","5708","PSMD2","false","PSMD2"
"2301","P26S4|S4|p56","111673","5700","PSMC1","9606",,"PSMC1","5700","PSMC1","false","PSMC1"
"2302","CRM1|emb|exp1","113348","7514","XPO1","9606",,"XPO1","7514","XPO1","false","XPO1"
"2303","ADAR1|AGS6|DRADA|DSH|DSRAD|G1P1|IFI-4|IFI4|K88DSRBP|P136","106617","103","ADAR","9606","RP11-61L14.5","ADAR","103","ADAR","false","ADAR"
"2304","G3PD|GAPD|HEL-S-162eP","108868","2597","GAPDH","9606","CDABP0047","GAPDH","2597","GAPDH","false","GAPDH"
"2305","MRX2|MRX55|MRXS3|MRXS8|NPW38|RENS1|SHS","115393","10084","PQBP1","9606","JM26","PQBP1","10084","PQBP1","false","PQBP1"
"2306","GAD65","108846","2572","GAD2","9606","RP11-420F12.2","GAD2","2572","GAD2","false","GAD2"
"2307","AXT|FAME5|TAG-1|TAX|TAX1","112763","6900","CNTN2","9606",,"CNTN2","6900","CNTN2","false","CNTN2"
"2308","IKBA|MAD-3|NFKBI","110859","4792","NFKBIA","9606",,"NFKBIA","4792","NFKBIA","false","NFKBIA"
"2309","RPC5|SIN","120840","55718","POLR3E","9606",,"POLR3E","55718","POLR3E","false","POLR3E"
"2310","BN51T|RPC4|RPC53|TSBN51","107129","661","POLR3D","9606",,"POLR3D","661","POLR3D","false","POLR3D"
"2311","ACTA|ASMA|CFTD|CFTD1|CFTDM|MPFD|NEM1|NEM2|NEM3","106573","58","ACTA1","9606","RP5-1068B5.2","ACTA1","58","ACTA1","false","ACTA1"
"2312","AAT6|ACTSA|MYMY5","106574","59","ACTA2","9606","GIG46","ACTA2","59","ACTA2","false","ACTA2"
"2313","PRP11|PRPF11|SAP62|SF3a66","113826","8175","SF3A2","9606",,"SF3A2","8175","SF3A2","false","SF3A2"
"2314","CIB|CIBP|KIP1|PRKDCIP|SIP2-28","115774","10519","CIB1","9606",,"CIB1","10519","CIB1","false","CIB1"
"2315","CALP|KCHIP4","123244","80333","KCNIP4","9606",,"KCNIP4","80333","KCNIP4","false","KCNIP4"
"2316","CRT|HEL-S-99n|RO|SSA|cC1qR","107262","811","CALR","9606",,"CALR","811","CALR","false","CALR"
"2317","CNX|IP90|P90","107271","821","CANX","9606",,"CANX","821","CANX","false","CANX"
"2318","HHR23B|HR23B|P58","111824","5887","RAD23B","9606","RP11-131A5.1","RAD23B","5887","RAD23B","false","RAD23B"
"2319","HHR23A|HR23A","111823","5886","RAD23A","9606",,"RAD23A","5886","RAD23A","false","RAD23A"
"2320","ArgRS|DALRD1","111852","5917","RARS","9606",,"RARS","5917","RARS","false","RARS"
"2321","EMAP2|EMAPII|HLD3|SCYE1|p43","114679","9255","AIMP1","9606",,"AIMP1","9255","AIMP1","false","AIMP1"
"2322","ATL1|ATL1-alpha|ATL1-beta|ATL1-delta|ATL1-gamma|CTIP-2|CTIP2|RIT1|ZNF856B|hRIT1-alpha","122343","64919","BCL11B","9606",,"BCL11B","64919","BCL11B","false","BCL11B"
"2323","BBOAS|BBSOAS|COUP-TFI|EAR-3|EAR3|ERBAL3|NR2F2|SVP44|TCFCOUP1|TFCOUP1","112883","7025","NR2F1","9606",,"NR2F1","7025","NR2F1","false","NR2F1"
"2324","DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU","110308","4137","MAPT","9606",,"MAPT","4137","MAPT","false","MAPT"
"2325","CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)","107881","1500","CTNND1","9606",,"CTNND1","1500","CTNND1","false","CTNND1"
"2326","IRE1|IRE1P|IRE1a|hIRE1p","108391","2081","ERN1","9606",,"ERN1","2081","ERN1","false","ERN1"
"2327","HERP|Mif1|SUP","115060","9709","HERPUD1","9606",,"HERPUD1","9709","HERPUD1","false","HERPUD1"
"2328","BCL-XL/S|BCL2L|BCLX|BCLXL|BCLXS|Bcl-X|PPP1R52|bcl-xL|bcl-xS","107070","598","BCL2L1","9606","RP5-857M17.3","BCL2L1","598","BCL2L1","false","BCL2L1"
"2329","TCF-4|TCF4","112795","6934","TCF7L2","9606","RP11-357H24.1","TCF7L2","6934","TCF7L2","false","TCF7L2"
"2330","AOS5|AOVD1|TAN1|hN1","110913","4851","NOTCH1","9606",,"NOTCH1","4851","NOTCH1","false","NOTCH1"
"2331","C-CBL|CBL2|FRA11B|NSLL|RNF55","107315","867","CBL","9606",,"CBL","867","CBL","false","CBL"
"2332","SRK|STCD|STD|TZK|ZAP-70","113367","7535","ZAP70","9606",,"ZAP70","7535","ZAP70","false","ZAP70"
"2333","CD3-ZETA|CD3H|CD3Q|CD3Z|IMD25|T3Z|TCRZ","107357","919","CD247","9606","RP11-104L21.1","CD247","919","CD247","false","CD247"
"2334","C20orf156|MARS|SLAP-2|SLAP2","123928","84174","SLA2","9606",,"SLA2","84174","SLA2","false","SLA2"
"2335","PSSALRE","107455","1020","CDK5","9606",,"CDK5","1020","CDK5","false","CDK5"
"2336","CDK5P35|CDK5R|NCK5A|p23|p25|p35|p35nck5a","114376","8851","CDK5R1","9606",,"CDK5R1","8851","CDK5R1","false","CDK5R1"
"2337","ALDH-E2|ALDHI|ALDM","106719","217","ALDH2","9606",,"ALDH2","217","ALDH2","false","ALDH2"
"2338","GPM6C|HLD1|MMPL|PLP|PLP/DM20|PMD|SPG2","111368","5354","PLP1","9606","GHc-698D2.1","PLP1","5354","PLP1","false","PLP1"
"2339","","110325","4155","MBP","9606",,"MBP","4155","MBP","false","MBP"
"2340","P65|SVP65|SYT","112723","6857","SYT1","9606",,"SYT1","6857","SYT1","false","SYT1"
"2341","TF2B|TFIIB","109214","2959","GTF2B","9606","RP11-82K18.1","GTF2B","2959","GTF2B","false","GTF2B"
"2342","ADDH|HLD7|RPC1|RPC155|hRPC155","116301","11128","POLR3A","9606",,"POLR3A","11128","POLR3A","false","POLR3A"
"2343","ARVD9","111335","5318","PKP2","9606",,"PKP2","5318","PKP2","false","PKP2"
"2344","CPP32|CPP32B|SCA-1","107286","836","CASP3","9606",,"CASP3","836","CASP3","false","CASP3"
"2345","CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha","112810","6950","TCP1","9606",,"TCP1","6950","TCP1","false","TCP1"
"2346","ALPHA-4|IBP1","109698","3476","IGBP1","9606","RP13-46G5.1","IGBP1","3476","IGBP1","false","IGBP1"
"2347","B55-GAMMA|IMYPNO|IMYPNO1|PR52|PR55G","111514","5522","PPP2R2C","9606",,"PPP2R2C","5522","PPP2R2C","false","PPP2R2C"
"2348","PP2Abeta|PP2CB","111508","5516","PPP2CB","9606",,"PPP2CB","5516","PPP2CB","false","PPP2CB"
"2349","T3JAM","123249","80342","TRAF3IP3","9606",,"TRAF3IP3","80342","TRAF3IP3","false","TRAF3IP3"
"2350","SG2NA","118999","29966","STRN3","9606",,"STRN3","29966","STRN3","false","STRN3"
"2351","SG2NA","112674","6801","STRN","9606",,"STRN","6801","STRN","false","STRN"
"2352","HEL-S-95|MST3|MST3B|STE20|STK3","114011","8428","STK24","9606","RP11-111L24.5","STK24","8428","STK24","false","STK24"
"2353","PP2Ac|PP2CA|PP2Calpha|RP-C","111507","5515","PPP2CA","9606",,"PPP2CA","5515","PPP2CA","false","PPP2CA"
"2354","C7orf8|CORTBP2|Orf4","123842","83992","CTTNBP2","9606",,"CTTNBP2","83992","CTTNBP2","false","CTTNBP2"
"2355","PP4|PP4C|PPH3|PPP4|PPX","111523","5531","PPP4C","9606",,"PPP4C","5531","PPP4C","false","PPP4C"
"2356","N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR","114973","9611","NCOR1","9606",,"NCOR1","9611","NCOR1","false","NCOR1"
"2357","DXS522E|F8A|HAP40","113884","8263","F8A1","9606",,"F8A1","8263","F8A1","false","F8A1"
"2358","CPSQ3|MU-4|MU-ARP2|SPG50","114616","9179","AP4M1","9606",,"AP4M1","9179","AP4M1","false","AP4M1"
"2359","","106870","375","ARF1","9606",,"ARF1","375","ARF1","false","ARF1"
"2360","CD51|MSK8|VNRA|VTNR","109891","3685","ITGAV","9606",,"ITGAV","3685","ITGAV","false","ITGAV"
"2361","CD49e|FNRA|VLA5A","109884","3678","ITGA5","9606",,"ITGA5","3678","ITGA5","false","ITGA5"
"2362","CD4mut","107358","920","CD4","9606",,"CD4","920","CD4","false","CD4"
"2363","CAP102","107876","1495","CTNNA1","9606",,"CTNNA1","1495","CTNNA1","false","CTNNA1"
"2364","Arc-1|CD324|CDHE|ECAD|LCAM|UVO","107434","999","CDH1","9606",,"CDH1","999","CDH1","false","CDH1"
"2365","STX4A|p35-2","112679","6810","STX4","9606",,"STX4","6810","STX4","false","STX4"
"2366","DA41|DSK2|PLIC-1|UBQN|XDRP1","119007","29979","UBQLN1","9606",,"UBQLN1","29979","UBQLN1","false","UBQLN1"
"2367","CSPG3","107845","1463","NCAN","9606",,"NCAN","1463","NCAN","false","NCAN"
"2368","ALS8|VAMP-B|VAP-B","114650","9217","VAPB","9606","RP5-1018E9.1","VAPB","9217","VAPB","false","VAPB"
"2369","Bcl-2|PPP1R50","107068","596","BCL2","9606",,"BCL2","596","BCL2","false","BCL2"
