"SUID","AverageShortestPathLength","BetweennessCentrality","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ID","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"171","4.22909968","0.0","C10orf119|MCM-BP","122976","79892","MCMBP","9606",,"MCMBP","0.23645695","0.0","1","7","79892","false","MCMBP","89.0","1","0","0","0.64121115","false","0","MCMBP","0","0.0"
"172","3.95699357","0.0","CT133|HSPB10|ODF|ODF2|ODF27|ODFP|ODFPG|ODFPGA|ODFPGB|RT7|SODF","111009","4956","ODF1","9606",,"ODF1","0.25271712","0.0","1","7","4956","false","ODF1","173.0","1","0","0","0.67144516","false","0","ODF1","0","0.0"
"173","3.81310289","0.0","","118173","27440","CECR5","9606",,"CECR5","0.26225361","0.0","1","6","27440","false","CECR5","277.0","1","0","0","0.68743301","false","0","CECR5","0","0.0"
"174","4.71101286","0.0","LRH-1|P2X5|P2X5R","111065","5026","P2RX5","9606",,"P2RX5","0.21226858","0.0","1","8","5026","false","P2RX5","29.0","1","0","0","0.58766524","false","0","P2RX5","0","0.0"
"175","4.95659164","0.0","GAL7|LGALS7A","110154","3963","LGALS7","9606",,"LGALS7","0.20175154","0.0","1","8","3963","false","LGALS7","24.0","1","0","0","0.56037871","false","0","LGALS7","0","0.0"
"176","5.62700965","0.0","HOAT4|OAT4|OAT7|UST3H|ust3","125322","114571","SLC22A9","9606",,"SLC22A9","0.17771429","0.0","1","8","114571","false","SLC22A9","22.0","1","0","0","0.48588782","false","0","SLC22A9","0","0.0"
"177","4.68368167","0.0","CLAPS3|Sigma3A","107590","1176","AP3S1","9606",,"AP3S1","0.21350725","0.0","1","8","1176","false","AP3S1","51.0","1","0","0","0.59070204","false","0","AP3S1","0","0.0"
"178","3.81310289","0.0","ACC-4|ACC-5|CPSB|minichain","107892","1512","CTSH","9606",,"CTSH","0.26225361","0.0","1","6","1512","false","CTSH","277.0","1","0","0","0.68743301","false","0","CTSH","0","0.0"
"179","4.95458199","0.0","ALPS4|CMNS|N-ras|NCMS|NRAS1|NS6","110952","4893","NRAS","9606","RP5-1000E10.2","NRAS","0.20183337","0.0","1","8","4893","false","NRAS","21.0","1","0","0","0.560602","false","0","NRAS","0","0.0"
"180","3.81310289","0.0","ARCI3|E-LOX|eLOX-3|eLOX3","121886","59344","ALOXE3","9606",,"ALOXE3","0.26225361","0.0","1","6","59344","false","ALOXE3","277.0","1","0","0","0.68743301","false","0","ALOXE3","0","0.0"
"181","4.25763666","0.0","ZIC|ZNF201","113377","7545","ZIC1","9606",,"ZIC1","0.23487209","0.0","1","6","7545","false","ZIC1","105.0","1","0","0","0.63804037","false","0","ZIC1","0","0.0"
"182","4.11173633","0.0","Nbla04261","107441","1006","CDH8","9606",,"CDH8","0.24320626","0.0","1","7","1006","false","CDH8","85.0","1","0","0","0.65425152","false","0","CDH8","0","0.0"
"183","4.68368167","0.0","BRICD2A|E25A","114841","9452","ITM2A","9606","RP4-696H22.1","ITM2A","0.21350725","0.0","1","8","9452","false","ITM2A","51.0","1","0","0","0.59070204","false","0","ITM2A","0","0.0"
"184","4.50241158","0.0","","122588","79171","RBM42","9606",,"RBM42","0.2221032","0.0","1","6","79171","false","RBM42","58.0","1","0","0","0.61084316","false","0","RBM42","0","0.0"
"185","4.35892283","0.0","9130403P13Rik|LOH12CR3","120101","54682","MANSC1","9606","UNQ316/PRO361","MANSC1","0.22941448","0.0","1","8","54682","false","MANSC1","40.0","1","0","0","0.62678635","false","0","MANSC1","0","0.0"
"186","3.81310289","0.0","H-IDHG","109647","3421","IDH3G","9606","hCG_2004980","IDH3G","0.26225361","0.0","1","6","3421","false","IDH3G","277.0","1","0","0","0.68743301","false","0","IDH3G","0","0.0"
"187","4.95659164","0.0","BCSC-1|BCSC1|LOH11CR2A","110197","4013","VWA5A","9606",,"VWA5A","0.20175154","0.0","1","8","4013","false","VWA5A","24.0","1","0","0","0.56037871","false","0","VWA5A","0","0.0"
"188","4.68368167","0.0","GLUT12|GLUT8","127535","154091","SLC2A12","9606",,"SLC2A12","0.21350725","0.0","1","8","154091","false","SLC2A12","51.0","1","0","0","0.59070204","false","0","SLC2A12","0","0.0"
"189","3.95699357","0.0","G2AN|GLUII","116802","23193","GANAB","9606",,"GANAB","0.25271712","0.0","1","7","23193","false","GANAB","173.0","1","0","0","0.67144516","false","0","GANAB","0","0.0"
"190","4.20377814","0.0","GCC185|RANBP2L4|REN53","115006","9648","GCC2","9606",,"GCC2","0.23788125","0.0","1","6","9648","false","GCC2","69.0","1","0","0","0.64402465","false","0","GCC2","0","0.0"
"191","5.32234727","0.0","AADACL1|NCEH","121608","57552","NCEH1","9606",,"NCEH1","0.18788703","0.0","1","8","57552","false","NCEH1","15.0","1","0","0","0.51973919","false","0","NCEH1","0","0.0"
"192","3.81310289","0.0","","125216","112937","GLB1L3","9606",,"GLB1L3","0.26225361","0.0","1","6","112937","false","GLB1L3","277.0","1","0","0","0.68743301","false","0","GLB1L3","0","0.0"
"193","3.81310289","0.0","SCOTT","122037","64064","OXCT2","9606","FKSG25","OXCT2","0.26225361","0.0","1","6","64064","false","OXCT2","277.0","1","0","0","0.68743301","false","0","OXCT2","0","0.0"
"194","4.289791","0.0","HLS5|MAIR","116716","23087","TRIM35","9606",,"TRIM35","0.23311159","0.0","1","6","23087","false","TRIM35","44.0","1","0","0","0.63446767","false","0","TRIM35","0","0.0"
"195","4.81189711","0.0","GXPLA2|GXSPLA2|SPLA2","113987","8399","PLA2G10","9606",,"PLA2G10","0.20781824","0.0","1","8","8399","false","PLA2G10","37.0","1","0","0","0.57645588","false","0","PLA2G10","0","0.0"
"196","3.81310289","0.0","ASPRS|LBSL|MT-ASPRS","120459","55157","DARS2","9606","RP3-383J4.2","DARS2","0.26225361","0.0","1","6","55157","false","DARS2","277.0","1","0","0","0.68743301","false","0","DARS2","0","0.0"
"197","3.81310289","0.0","L16mt|MRP-L16","120287","54948","MRPL16","9606","PNAS-111","MRPL16","0.26225361","0.0","1","6","54948","false","MRPL16","277.0","1","0","0","0.68743301","false","0","MRPL16","0","0.0"
"198","5.08882637","0.0","Rpn6|S9|p44.5","111689","5717","PSMD11","9606",,"PSMD11","0.19650896","0.0","1","8","5717","false","PSMD11","21.0","1","0","0","0.54568596","false","0","PSMD11","0","0.0"
"199","4.04421222","0.0","","122537","79089","TMUB2","9606","FP2653","TMUB2","0.24726694","0.0","1","7","79089","false","TMUB2","99.0","1","0","0","0.6617542","false","0","TMUB2","0","0.0"
"200","3.95699357","0.0","ADP|DCAF9","116677","23038","WDTC1","9606","RP11-4K3__A.1","WDTC1","0.25271712","0.0","1","7","23038","false","WDTC1","173.0","1","0","0","0.67144516","false","0","WDTC1","0","0.0"
"201","4.27853698","0.0","BB2|CD54|P3.58","109610","3383","ICAM1","9606",,"ICAM1","0.23372475","0.0","1","6","3383","false","ICAM1","65.0","1","0","0","0.63571811","false","0","ICAM1","0","0.0"
"202","1.5","0.0","DERP2|HSPC282|MICS1|PTD010|TMBIM5","117980","27069","GHITM","9606","My021","GHITM","0.66666667","0.0","1","2","27069","false","GHITM","2.0","1","0","0","0.75","false","0","GHITM","0","0.0"
"203","3.81310289","0.0","MLASA2|MT-TYRRS|TYRRS","119258","51067","YARS2","9606","CGI-04","YARS2","0.26225361","0.0","1","6","51067","false","YARS2","277.0","1","0","0","0.68743301","false","0","YARS2","0","0.0"
"204","4.95458199","0.0","PSORS12|ZNF313","120991","55905","RNF114","9606",,"RNF114","0.20183337","0.0","1","8","55905","false","RNF114","21.0","1","0","0","0.560602","false","0","RNF114","0","0.0"
"205","4.81189711","0.0","B7-H6|B7H6|DKFZp686O24166","131895","374383","NCR3LG1","9606",,"NCR3LG1","0.20781824","0.0","1","8","374383","false","NCR3LG1","37.0","1","0","0","0.57645588","false","0","NCR3LG1","0","0.0"
"206","5.16237942","0.0","MG29","129915","284612","SYPL2","9606","UNQ6348","SYPL2","0.19370912","0.0","1","8","284612","false","SYPL2","18.0","1","0","0","0.5375134","false","0","SYPL2","0","0.0"
"207","4.49799035","4.1255E-4","IGA|MB-1","107411","973","CD79A","9606",,"CD79A","0.22232151","0.0","2","8","973","false","CD79A","37.5","2","0","0","0.61133441","false","0","CD79A","39778","0.5"
"208","5.24236334","0.0","GGL|GGT 5|GGT-REL|GGTLA1","108954","2687","GGT5","9606",,"GGT5","0.19075366","0.0","1","8","2687","false","GGT5","5.0","1","0","0","0.5286263","false","0","GGT5","0","0.0"
"209","4.81270096","0.0","CDPX2|CHO2|CPX|CPXD","115921","10682","EBP","9606",,"EBP","0.20778353","0.0","1","8","10682","false","EBP","39.0","1","0","0","0.57636656","false","0","EBP","0","0.0"
"210","3.95699357","0.0","THO3|hTREX45","124047","84321","THOC3","9606",,"THOC3","0.25271712","0.0","1","7","84321","false","THOC3","173.0","1","0","0","0.67144516","false","0","THOC3","0","0.0"
"211","4.81270096","0.0","5-HT-3|5-HT3A|5-HT3R|5HT3R|HTR3","109591","3359","HTR3A","9606",,"HTR3A","0.20778353","0.0","1","8","3359","false","HTR3A","39.0","1","0","0","0.57636656","false","0","HTR3A","0","0.0"
"212","4.81189711","0.0","","120199","54849","DEF8","9606",,"DEF8","0.20781824","0.0","1","8","54849","false","DEF8","37.0","1","0","0","0.57645588","false","0","DEF8","0","0.0"
"213","4.77250804","0.0","C6orf55|DRG-1|DRG1|LIP5|My012|SBP1","119595","51534","VTA1","9606","HSPC228","VTA1","0.20953343","0.0","1","8","51534","false","VTA1","20.0","1","0","0","0.58083244","false","0","VTA1","0","0.0"
"214","3.97990354","0.0","C5L2|GPF77|GPR77","118077","27202","C5AR2","9606",,"C5AR2","0.25126237","0.0","1","6","27202","false","C5AR2","152.0","1","0","0","0.66889961","false","0","C5AR2","0","0.0"
"215","5.62700965","0.0","IP|PRIPR","111711","5739","PTGIR","9606",,"PTGIR","0.17771429","0.0","1","8","5739","false","PTGIR","22.0","1","0","0","0.48588782","false","0","PTGIR","0","0.0"
"216","5.08882637","0.0","","114591","9144","SYNGR2","9606","UNQ352/PRO615","SYNGR2","0.19650896","0.0","1","8","9144","false","SYNGR2","21.0","1","0","0","0.54568596","false","0","SYNGR2","0","0.0"
"217","4.84364952","0.0","CGAT|VAT1|VMAT1","112458","6570","SLC18A1","9606",,"SLC18A1","0.2064559","0.0","1","8","6570","false","SLC18A1","5.0","1","0","0","0.57292783","false","0","SLC18A1","0","0.0"
"218","3.95699357","0.0","TBL1","124751","90665","TBL1Y","9606",,"TBL1Y","0.25271712","0.0","1","7","90665","false","TBL1Y","173.0","1","0","0","0.67144516","false","0","TBL1Y","0","0.0"
"219","4.60691318","0.0","ECP51|INO80J|REPTIN|RVB2|TIH2|TIP48|TIP49B","116067","10856","RUVBL2","9606","CGI-46","RUVBL2","0.21706508","0.0","1","8","10856","false","RUVBL2","67.0","1","0","0","0.59923187","false","0","RUVBL2","0","0.0"
"220","3.95699357","0.0","","131548","349136","WDR86","9606",,"WDR86","0.25271712","0.0","1","7","349136","false","WDR86","173.0","1","0","0","0.67144516","false","0","WDR86","0","0.0"
"221","4.95458199","0.0","FAM40A|FAR11A","124497","85369","STRIP1","9606",,"STRIP1","0.20183337","0.0","1","8","85369","false","STRIP1","21.0","1","0","0","0.560602","false","0","STRIP1","0","0.0"
"222","4.71663987","0.0","UBA4","118127","27304","MOCS3","9606",,"MOCS3","0.21201534","0.0","1","8","27304","false","MOCS3","16.0","1","0","0","0.58704001","false","0","MOCS3","0","0.0"
"223","3.95699357","0.0","APACD|PHLP3","115487","10190","TXNDC9","9606",,"TXNDC9","0.25271712","0.0","1","7","10190","false","TXNDC9","173.0","1","0","0","0.67144516","false","0","TXNDC9","0","0.0"
"224","4.49557878","0.0","KV9.3","109991","3790","KCNS3","9606",,"KCNS3","0.22244077","0.0","1","8","3790","false","KCNS3","25.0","1","0","0","0.61160236","false","0","KCNS3","0","0.0"
"225","4.77250804","0.0","H2AB","130469","317772","HIST2H2AB","9606",,"HIST2H2AB","0.20953343","0.0","1","8","317772","false","HIST2H2AB","20.0","1","0","0","0.58083244","false","0","HIST2H2AB","0","0.0"
"226","3.81310289","0.0","BPH-RP|MCNAA|VACVASE","107138","670","BPHL","9606",,"BPHL","0.26225361","0.0","1","6","670","false","BPHL","277.0","1","0","0","0.68743301","false","0","BPHL","0","0.0"
"227","3.95699357","0.0","HCLP-1|HCLP1|LCP","117123","23588","KLHDC2","9606",,"KLHDC2","0.25271712","0.0","1","7","23588","false","KLHDC2","173.0","1","0","0","0.67144516","false","0","KLHDC2","0","0.0"
"228","3.81310289","0.0","C1orf69|MMDS3","128310","200205","IBA57","9606","RP11-520H14.5","IBA57","0.26225361","0.0","1","6","200205","false","IBA57","277.0","1","0","0","0.68743301","false","0","IBA57","0","0.0"
"229","3.81310289","0.0","MLASA1","123236","80324","PUS1","9606","PP8985","PUS1","0.26225361","0.0","1","6","80324","false","PUS1","277.0","1","0","0","0.68743301","false","0","PUS1","0","0.0"
"230","4.68368167","0.0","HD10","123818","83933","HDAC10","9606","RP3-402G11.7","HDAC10","0.21350725","0.0","1","8","83933","false","HDAC10","51.0","1","0","0","0.59070204","false","0","HDAC10","0","0.0"
"231","3.81310289","0.0","FBX15","128386","201456","FBXO15","9606",,"FBXO15","0.26225361","0.0","1","6","201456","false","FBXO15","277.0","1","0","0","0.68743301","false","0","FBXO15","0","0.0"
"232","3.97990354","0.0","CANDF5|CD217|CDw217|IL-17RA|IL17R|hIL-17R","117265","23765","IL17RA","9606",,"IL17RA","0.25126237","0.0","1","6","23765","false","IL17RA","152.0","1","0","0","0.66889961","false","0","IL17RA","0","0.0"
"233","5.26004823","0.0","ASRT7|CGP-39|GP-39|GP39|HC-gp39|HCGP-3P|YKL-40|YKL40|YYL-40|hCGP-39","107540","1116","CHI3L1","9606",,"CHI3L1","0.19011233","0.0","1","8","1116","false","CHI3L1","15.0","1","0","0","0.52666131","false","0","CHI3L1","0","0.0"
"234","4.2170418","5.3012E-4","","131495","347862","PDDC1","9606",,"PDDC1","0.23713305","0.0","2","6","347862","false","PDDC1","32.5","2","0","0","0.64255091","false","0","PDDC1","38472","0.5"
"235","4.68368167","0.0","TMEM157|UNQ1912","131364","345757","FAM174A","9606","UNQ1912/PRO4371","FAM174A","0.21350725","0.0","1","8","345757","false","FAM174A","51.0","1","0","0","0.59070204","false","0","FAM174A","0","0.0"
"236","4.81189711","0.0","ABCD-1|DC/B-CK|MDC|SCYA22|STCP-1","112270","6367","CCL22","9606","A-152E5.1","CCL22","0.20781824","0.0","1","8","6367","false","CCL22","37.0","1","0","0","0.57645588","false","0","CCL22","0","0.0"
"237","4.31752412","0.0","BCS2|PFM2","116287","11107","PRDM5","9606",,"PRDM5","0.23161422","0.0","1","7","11107","false","PRDM5","72.0","1","0","0","0.63138621","false","0","PRDM5","0","0.0"
"238","4.49557878","0.0","RNF204|SPERIZIN|Ssrzf1|spzn","127116","148066","ZNRF4","9606",,"ZNRF4","0.22244077","0.0","1","8","148066","false","ZNRF4","25.0","1","0","0","0.61160236","false","0","ZNRF4","0","0.0"
"239","4.70940514","0.00109501","DFNA41|P2X2","116607","22953","P2RX2","9606",,"P2RX2","0.21234104","0.0","2","8","22953","false","P2RX2","29.5","2","0","0","0.58784387","false","0","P2RX2","87476","0.5"
"240","5.62700965","0.0","C2GNT|C2GNT-L|C2GNT1|G6NT|NACGT2|NAGCT2","108920","2650","GCNT1","9606","RP11-214N16.1","GCNT1","0.17771429","0.0","1","8","2650","false","GCNT1","22.0","1","0","0","0.48588782","false","0","GCNT1","0","0.0"
"241","3.81310289","0.0","","133764","391004","PRAMEF17","9606","RP11-133N1.1","PRAMEF17","0.26225361","0.0","1","6","391004","false","PRAMEF17","277.0","1","0","0","0.68743301","false","0","PRAMEF17","0","0.0"
"242","4.68368167","0.0","","125066","93979","CPA5","9606",,"CPA5","0.21350725","0.0","1","8","93979","false","CPA5","51.0","1","0","0","0.59070204","false","0","CPA5","0","0.0"
"243","3.81310289","0.0","","128469","203427","SLC25A43","9606",,"SLC25A43","0.26225361","0.0","1","6","203427","false","SLC25A43","277.0","1","0","0","0.68743301","false","0","SLC25A43","0","0.0"
"244","3.81310289","0.0","COXPD1|EFG|EFG1|EFGM|EGF1|GFM|hEFG1","124551","85476","GFM1","9606",,"GFM1","0.26225361","0.0","1","6","85476","false","GFM1","277.0","1","0","0","0.68743301","false","0","GFM1","0","0.0"
"245","4.71101286","0.0","TAPP1","121880","59338","PLEKHA1","9606","RP11-436O19__A.1","PLEKHA1","0.21226858","0.0","1","8","59338","false","PLEKHA1","29.0","1","0","0","0.58766524","false","0","PLEKHA1","0","0.0"
"246","4.65233119","2.2365E-4","TSPAN21|UP1A|UPIA|UPKA","116233","11045","UPK1A","9606",,"UPK1A","0.214946","0.0","2","7","11045","false","UPK1A","27.0","2","0","0","0.59418542","false","0","UPK1A","28616","0.50980392"
"247","4.22909968","0.0","BTF4|RAP74|TF2F1|TFIIF","109217","2962","GTF2F1","9606",,"GTF2F1","0.23645695","0.0","1","7","2962","false","GTF2F1","89.0","1","0","0","0.64121115","false","0","GTF2F1","0","0.0"
"248","4.04421222","0.0","GALNAC6S|GAS|GalN6S|MPS4A","108860","2588","GALNS","9606",,"GALNS","0.24726694","0.0","1","7","2588","false","GALNS","99.0","1","0","0","0.6617542","false","0","GALNS","0","0.0"
"249","4.710209","0.0","CDH20|FIB2|PCDH-GAMMA-B4","114193","8641","PCDHGB4","9606",,"PCDHGB4","0.2123048","0.0","1","8","8641","false","PCDHGB4","30.0","1","0","0","0.58775456","false","0","PCDHGB4","0","0.0"
"250","4.21583601","2.0701E-4","CT34|SGY|SGY-1|SGY1","118011","27120","DKKL1","9606","UNQ735/PRO1429","DKKL1","0.23720088","0.0","2","8","27120","false","DKKL1","38.5","2","0","0","0.64268489","false","0","DKKL1","58816","0.52083333"
"251","4.81189711","0.0","CD150|CDw150|SLAM","112395","6504","SLAMF1","9606","RP11-528G1.4","SLAMF1","0.20781824","0.0","1","8","6504","false","SLAMF1","37.0","1","0","0","0.57645588","false","0","SLAMF1","0","0.0"
"252","4.02733119","0.0","CMD1II|CRYA2|CTPP2|CTRCT16|HEL-S-101|HSPB5|MFM2","107800","1410","CRYAB","9606",,"CRYAB","0.24830339","0.0","1","6","1410","false","CRYAB","120.0","1","0","0","0.66362987","false","0","CRYAB","0","0.0"
"253","3.67202572","1.6684E-4","","125816","123103","KLHL33","9606",,"KLHL33","0.27232925","0.0","2","6","123103","false","KLHL33","225.0","2","0","0","0.70310825","false","0","KLHL33","68260","0.56281407"
"254","4.71101286","0.0","HP10390|MSAP|TMEM4|ZSIG9","115613","10330","CNPY2","9606","UNQ1943/PRO4426","CNPY2","0.21226858","0.0","1","8","10330","false","CNPY2","29.0","1","0","0","0.58766524","false","0","CNPY2","0","0.0"
"255","4.71101286","0.0","","126409","134553","C5orf24","9606",,"C5orf24","0.21226858","0.0","1","8","134553","false","C5orf24","29.0","1","0","0","0.58766524","false","0","C5orf24","0","0.0"
"256","4.49557878","0.0","ME1|PCDH-BETA16|PCDH3X|PCDHB8a","121740","57717","PCDHB16","9606",,"PCDHB16","0.22244077","0.0","1","8","57717","false","PCDHB16","25.0","1","0","0","0.61160236","false","0","PCDHB16","0","0.0"
"257","5.62700965","0.0","NK1R|NKIR|SPR|TAC1R","112732","6869","TACR1","9606",,"TACR1","0.17771429","0.0","1","8","6869","false","TACR1","22.0","1","0","0","0.48588782","false","0","TACR1","0","0.0"
"258","3.93609325","0.0","","117437","25940","FAM98A","9606",,"FAM98A","0.25405902","0.0","1","6","25940","false","FAM98A","69.0","1","0","0","0.67376742","false","0","FAM98A","0","0.0"
"259","4.35892283","0.0","CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60","112986","7132","TNFRSF1A","9606",,"TNFRSF1A","0.22941448","0.0","1","8","7132","false","TNFRSF1A","40.0","1","0","0","0.62678635","false","0","TNFRSF1A","0","0.0"
"260","3.95699357","0.0","JMJD2B|TDRD14B","116669","23030","KDM4B","9606",,"KDM4B","0.25271712","0.0","1","7","23030","false","KDM4B","173.0","1","0","0","0.67144516","false","0","KDM4B","0","0.0"
"261","3.93609325","0.0","","114464","8974","P4HA2","9606","UNQ290/PRO330","P4HA2","0.25405902","0.0","1","6","8974","false","P4HA2","69.0","1","0","0","0.67376742","false","0","P4HA2","0","0.0"
"262","4.25763666","0.0","C6orf197","120772","55633","TBC1D22B","9606","RP4-744I24.2","TBC1D22B","0.23487209","0.0","1","6","55633","false","TBC1D22B","105.0","1","0","0","0.63804037","false","0","TBC1D22B","0","0.0"
"263","4.81189711","0.0","CD208|DC LAMP|DC-LAMP|DCLAMP|LAMP|LAMP-3|TSC403","117983","27074","LAMP3","9606",,"LAMP3","0.20781824","0.0","1","8","27074","false","LAMP3","37.0","1","0","0","0.57645588","false","0","LAMP3","0","0.0"
"264","5.62700965","0.0","","123982","84255","SLC37A3","9606",,"SLC37A3","0.17771429","0.0","1","8","84255","false","SLC37A3","22.0","1","0","0","0.48588782","false","0","SLC37A3","0","0.0"
"265","5.62700965","0.0","CD213A2|CT19|IL-13R|IL13BP","109812","3598","IL13RA2","9606",,"IL13RA2","0.17771429","0.0","1","8","3598","false","IL13RA2","22.0","1","0","0","0.48588782","false","0","IL13RA2","0","0.0"
"266","5.08882637","0.0","ATRC2|CAT2|HCAT2","112433","6542","SLC7A2","9606",,"SLC7A2","0.19650896","0.0","1","8","6542","false","SLC7A2","21.0","1","0","0","0.54568596","false","0","SLC7A2","0","0.0"
"267","5.08882637","0.0","LAP","106569","53","ACP2","9606",,"ACP2","0.19650896","0.0","1","8","53","false","ACP2","21.0","1","0","0","0.54568596","false","0","ACP2","0","0.0"
"268","4.11173633","0.0","IMP-4|IMP4|PSH4|PSL1","121255","56928","SPPL2B","9606",,"SPPL2B","0.24320626","0.0","1","7","56928","false","SPPL2B","85.0","1","0","0","0.65425152","false","0","SPPL2B","0","0.0"
"269","4.27853698","0.0","TPS2|tryptaseB|tryptaseC","122201","64499","TPSB2","9606",,"TPSB2","0.23372475","0.0","1","6","64499","false","TPSB2","65.0","1","0","0","0.63571811","false","0","TPSB2","0","0.0"
"270","4.35892283","0.0","DAMAGE|HCA1","121718","57692","MAGEE1","9606","RP4-596C3.1","MAGEE1","0.22941448","0.0","1","8","57692","false","MAGEE1","40.0","1","0","0","0.62678635","false","0","MAGEE1","0","0.0"
"271","3.81310289","0.0","C1orf25|MST070|TRM1L|bG120K12.3","123562","81627","TRMT1L","9606","MSTP070","TRMT1L","0.26225361","0.0","1","6","81627","false","TRMT1L","277.0","1","0","0","0.68743301","false","0","TRMT1L","0","0.0"
"272","4.81270096","0.0","ACCN4|BNAC4","120693","55515","ASIC4","9606",,"ASIC4","0.20778353","0.0","1","8","55515","false","ASIC4","39.0","1","0","0","0.57636656","false","0","ASIC4","0","0.0"
"273","5.62700965","0.0","AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC","112401","6510","SLC1A5","9606",,"SLC1A5","0.17771429","0.0","1","8","6510","false","SLC1A5","22.0","1","0","0","0.48588782","false","0","SLC1A5","0","0.0"
"274","4.27853698","0.0","NCU-G1","125204","112770","C1orf85","9606","RP11-443G18.2","C1orf85","0.23372475","0.0","1","6","112770","false","C1orf85","65.0","1","0","0","0.63571811","false","0","C1orf85","0","0.0"
"275","4.71101286","0.0","CKIP-1|OC120","119355","51177","PLEKHO1","9606","RP11-458I7.3","PLEKHO1","0.21226858","0.0","1","8","51177","false","PLEKHO1","29.0","1","0","0","0.58766524","false","0","PLEKHO1","0","0.0"
"276","3.95699357","0.0","PRO2389|WDR23","123251","80344","DCAF11","9606","GL014","DCAF11","0.25271712","0.0","1","7","80344","false","DCAF11","173.0","1","0","0","0.67144516","false","0","DCAF11","0","0.0"
